COD_PROVINCIA;NOM_PROVINCIA;COD_MUNICIPIO;NOM_MUNICIPIO;TIPO;NOMBRE;DIRECCION;CP;TELEFONO;FAX;WEB;CATALOGO;EMAIL;CENTRAL;COD_CARACTER;DESC_CARACTER;DECRETO
46;VALENCIA;62;BENIGÀNIM;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  BENIGÀNIM;AVENIDA REIAL Nº S/N PISO 1;46830;TELF.962215954;FAX.962217010 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BENIGANIM/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0092;BENIGANIM_BIB@GVA.ES;N;PU;PÚBLICA;S
03;ALICANTE;41;BENISSA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL BERNAT CAPO BENISSA;CALLE PURISSIMA Nº 38-40 PISO 2;03720;TELF.965730599/96573131; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0031;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0031;BIBLIOTECA@AJBENISSA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;21;BETXÍ;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MANUEL FERRANDIS IRLES BETXÍ;CALLE DOCTOR VICENTE ORTELLS Nº 1;12549;TELF.964622521; ;HTTP://WWW.AJUNTAMENTDEBETXI.COM/SERVEIS/BIBLIOTECA/BIBLIOTECA.ASP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0166;ARXIU@BETXI.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;32;BORRIANA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CASA DE LA CULTURA BORRIANA;PLAZA DE LA MERCED Nº S/N;12530;TELF.964033961;FAX.964510184;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BURRIANA/INDEX.JSP;HTTP://BURRIANA-BIBLIOTECA.NO-IP.ORG/JOPAC/CONTROLADORCONOPAC;BIBLIOTECA.BURRIANA@GMAIL.COM;N;PU;PÚBLICA;S
46;VALENCIA;77;BUÑOL;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CRONISTA FERNANDO GALARZA BUÑOL;CALLE PELAYO Nº 12;46360;TELF.962500751; ;HTTP://WWW.BIBLIOTECABUÑOL.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0096;BIBLIOTECABUNYOL@TELEFONICA.NET;N;PU;PÚBLICA;N
03;ALICANTE;48;CALLOSA D'EN SARRIÀ;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  CALLOSA D'EN SARRIÀ;CALLE JAUME ROIG  Nº S/N;03510;TELF.965886134;FAX.965886135;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CALLOSA/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0032;BIBLIOTECA@CALLOSA.ES;N;PU;PÚBLICA;S
03;ALICANTE;49;CALLOSA DE SEGURA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL FRANCISCO SALINAS CALLOSA DE SEGURA;PLAZA REINA SOFIA Nº 6;03360;TELF.965312471;FAX.965310856 AYTO;HTTP://BIBLIOTECA.CALLOSADESEGURA.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0060;BIBLIOTECA@CALLOSADESEGURA.ES;N;PU;PÚBLICA;S
03;ALICANTE;47;CALP;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL JOANOT MARTORELL CALP;AVENIDA MASNOU Nº 1 PISO 1;03710;TELF.965839905; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0005;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0005;BIBLIOTECA@AJCALP.ES;N;PU;PÚBLICA;N
46;VALENCIA;81;CANALS;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  CANALS;CALLE DIPUTACIO Nº 1;46650;TELF.962240214;FAX.962242319;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CANALS;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0071;CULTURA@CANALS.ES;N;PU;PÚBLICA;N
46;VALENCIA;85;CARLET;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  CARLET;AVENIDA DE LA CAIXA D'ESTALVIS Nº 1;46240;TELF.962993460; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0120;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0120;BIBLIOTECA@CARLET.ES;N;PU;PÚBLICA;N
46;VALENCIA;89;CASINOS;OTRAS PÚBLICAS;OTRAS PÚBLICAS CASA DE LA CULTURA CASINOS;CALLE MAYOR Nº 5 PISO 2;46171;TELF.962700161 AYTO;FAX.961647007 AYTO; ; ;CASINOS_BIB@GVA.ES;N;PU;PÚBLICA;N
03;ALICANTE;53;CASTALLA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  CASTALLA;PASEO ANTIGA BASSA DE LA VILA Nº 23;03420;TELF.965560028/687796020; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CASTALLA;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0046;BPM@CASTALLA.ORG;N;PU;PÚBLICA;S
12;CASTELLÓN;40;CASTELLÓ DE LA PLANA;AGENCIA DE LECTURA;AGENCIA DE LECTURA JOAN BAPTISTA CAMPOS CRUAÑES CASTELLÓ DE LA PLANA;PLAZA PINTOR PORCAR Nº 1;12100;TELF.964281899; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047; ;N;PU;PÚBLICA;S
12;CASTELLÓN;40;CASTELLÓ DE LA PLANA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  CASTELLÓ DE LA PLANA;CALLE MAJOR Nº 89;12001;TELF.964229502; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0047;CASTELLO_BIB@GVA.ES;S;PU;PÚBLICA;S
46;VALENCIA;257;VILLANUEVA DE CASTELLÓN;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL JOAN FUSTER VILLANUEVA DE CASTELLÓN;CALLE MAJOR Nº 16;46270;TELF.962451433;FAX.962452040 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0121;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0121;BIBLIOTECA@VILLANUEVADECASTELLON.ES;N;PU;PÚBLICA;S
46;VALENCIA;90;CASTELLÓ DE RUGAT;AGENCIA DE LECTURA;AGENCIA DE LECTURA  CASTELLÓ DE RUGAT;PLAZA DE LA CONSTITUCIO Nº 3;46841;TELF.962813323;FAX.962814040 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0147;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0147;BIBLIOCASTELLODERUGAT1@YAHOO.ES;N;PU;PÚBLICA;S
46;VALENCIA;94;CATARROJA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL ENRIC VALOR CATARROJA;CALLE ESTEVE PALUZIE Nº 2;46470;TELF.978035268;FAX.961270845 AYTO;HTTP://WWW.CATARROJA.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0122;BIBLIOTECA@CATARROJA.ES;N;PU;PÚBLICA;S
46;VALENCIA;109;CHESTE;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  CHESTE;CALLE PEDRALBA Nº 75;46380;TELF.962511342;FAX.962512007 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0097;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0097;CHESTE_BIB@GVA.ES;N;PU;PÚBLICA;S
12;CASTELLÓN;53;XILXES;AGENCIA DE LECTURA;AGENCIA DE LECTURA  XILXES;AVENIDA JAUME I Nº 6;12592;TELF.964583370;FAX.964590425 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/XILXES/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0162;BIBLIOTECA@XILXES.ES;N;PU;PÚBLICA;S
46;VALENCIA;111;CHIVA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CENTRO POLIVALENTE CHIVA;CALLE PASCUAL PIQUER Nº 1;46370;TELF.962524480;FAX.962521436;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/CHIVA/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0072;BIBLIOTECA@CHIVA.ES;N;PU;PÚBLICA;N
03;ALICANTE;56;COCENTAINA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL PARE AGUSTI ARQUES COCENTAINA;CALLE PLA DE LA FONT Nº 10;03820;TELF.965590869;FAX.965590159;HTTP://WWW.BIBLIOCOCENTAINA.COM/CA/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0006;INFO@BIBLIOCOCENTAINA.COM;N;PU;PÚBLICA;N
46;VALENCIA;98;CORBERA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  CORBERA;CALLE BLASCO IBÁÑEZ Nº 32;46612;TELF.962561102;FAX.962978049 AYTO;HTTP://BIBLIOTECAPUBLICACORBERA.BLOGSPOT.COM/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0188;CORBERA_BIB@GVA.ES;N;PU;PÚBLICA;S
03;ALICANTE;58;COX;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MIGUEL DE CERVANTES COX;AVENIDA DEL CARMEN Nº 17;03350;TELF.966177848;FAX.966750354 AYTO; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0181;BIBLIOCOX@GMAIL.COM;N;PU;PÚBLICA;S
46;VALENCIA;105;CULLERA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  CULLERA;CALLE LA BEGA Nº 14;46400;TELF.961724616/1731680; ;HTTP://BIBLIOTECASCULLERA.WORDPRESS.COM;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0033;BIBLIOTECA@CULLERA.ES;N;PU;PÚBLICA;S
03;ALICANTE;63;DÉNIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  DÉNIA;CALLE SANT JOSEP Nº 6;03700;TELF.965783665; ;HTTP://WWW.DENIA.ES/VA/INFORMACIO/CULTURA/BIBLIOTECA/INDEX.ASPX;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0098;BIBLIOTECA@AYTO-DENIA.ES;S;PU;PÚBLICA;S
03;ALICANTE;66;ELDA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL ALBERTO NAVARRO PASTOR ELDA;CALLE PADRE MANJON Nº 18;03600;TELF.966989229/965391272;FAX.966980657;HTTP://WWW.ELDA.ES/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0018;BIBLIOANAVARRO@ELDA.ES / RDAVIA@ELDA.ES;S;PU;PÚBLICA;S
03;ALICANTE;65;ELX;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL PERE IBARRA ELX;PLAZA SANTISIMO CRISTO DE ZALAMEA Nº S/N;03204;TELF.966658125;FAX.966658127;HTTP://WWW.ELCHE.ES/BIBLIOTECAS;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0041;BIBLIOTECA.CENTRAL@AYTO-ELCHE.ES;S;PU;PÚBLICA;N
03;ALICANTE;65;ELX;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL AURELIA IBARRA ELX;CALLE ANTONIO BROTONS PASTOR Nº 72;03205;TELF.966658117;FAX.965464680;HTTP://WWW.ELCHE.ES/BIBLIOTECAS;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0041;BIBLIOTECA.CARRUS@AYTO-ELCHE.ES;N;PU;PÚBLICA;N
03;ALICANTE;65;ELX;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL PEDRO SALINAS-L'ALTET ELX;CALLE GRUMETE Nº S/N;03195;TELF.96 665 82 67; ;HTTP://WWW.ELCHE.ES/BIBLIOTECAS;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0041;BIBLIOTECA.ALTET@AYTO-ELCHE.ES;N;PU;PÚBLICA;N
46;VALENCIA;118;ENGUERA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL JAIME BARBERAN ENGUERA;PLAZA MANUEL TOLSA Nº S/N;46810;TELF.962224880;FAX.962225524;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0080;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0080;MIPERISBALLESTER@GMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;122;FAURA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  FAURA;CALLE CERVANTES Nº 57;46512;TELF.962600004 AYTO;FAX.962600019 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0160;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0160;BIBLIO@FAURAWEB.NET;N;PU;PÚBLICA;S
46;VALENCIA;131;GANDIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CENTRAL "CONVENT DE SANT ROC" GANDIA;PLAZA REI EN JAUME I Nº 10-BJ;46701;TELF.962959555; ;HTTP://WWW.IMABGANDIA.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0042;BIBLIOTECA@GANDIA.ORG;S;PU;PÚBLICA;S
46;VALENCIA;131;GANDIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL BENIOPA GANDIA;CALLE L'AIGUERA Nº 1;46702;TELF.962874387; ;HTTP://WWW.IMABGANDIA.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0042;BENIOPA@GANDIA.ORG;N;PU;PÚBLICA;N
46;VALENCIA;131;GANDIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL BENIPEIXCAR-RAVAL GANDIA;CALLE FERROCARRIL D'ALCOI Nº 3;46702;TELF.962959809; ;HTTP://WWW.IMABGANDIA.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0042;BENIPEIXCARRAVAL@GANDIA.ORG;N;PU;PÚBLICA;N
46;VALENCIA;131;GANDIA;AGENCIA DE LECTURA;AGENCIA DE LECTURA GRAU DE GANDIA GANDIA;CALLE MARE DE DEU BLANQUETA Nº S/N PISO 1;46730;TELF.962959806;FAX.962842477;HTTP://WWW.IMABGANDIA.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0042;GRAU@GANDIA.ORG;N;PU;PÚBLICA;S
03;ALICANTE;76;GUARDAMAR DEL SEGURA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  GUARDAMAR DEL SEGURA;CALLE SANT JAUME Nº 5;03140;TELF.966727170;FAX.965727128;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/GUARDAMARDELSEGURA/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0034;BIBLIMAR@GMAIL.COM;N;PU;PÚBLICA;S
03;ALICANTE;79;IBI;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  IBI;AVENIDA DE LA INDUSTRIA Nº 5;03440;TELF.966553593;FAX.966550546;HTTP://WWW.IBI.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0007;BIBLIOTECA@IBI.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;5;ALCORA (L');BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALCORA (L');CALLE AGUA Nº 6;12110;TELF.964367322;FAX.964386455 AYTO;HTTP://WWW.ALCORA.ORG/ALCORA.HTM;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0128;BIBLIOTECA@ALCORA.ORG;N;PU;PÚBLICA;N
46;VALENCIA;19;ALCÚDIA (L');BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALCÚDIA (L');CALLE PINTOR VERGARA Nº 28;46250;TELF.962997265;FAX.962996957 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0077;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0077;BIBLIOTECALCUDIA@YAHOO.ES;N;PU;PÚBLICA;S
03;ALICANTE;11;ALFÀS DEL PI (L');BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL VICENT ANDRES ESTELLES ALFÀS DEL PI (L');PLAZA JUAN CARLOS I Nº S/N;03580;TELF.965889423/24;FAX.965889453;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0014;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0014;BIBALFAS@TELEFONICA.NET;N;PU;PÚBLICA;N
12;CASTELLÓN;124;VALL D'ALBA;OTRAS PÚBLICAS;OTRAS PÚBLICAS  VALL D'ALBA;PLAZA MAYOR Nº 2 PISO 5;12194;TELF.964320001 AYTO;FAX.964320522 AYTO; ; ;VALLDALBA_ALC@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;CASTELLÓ DE LA PLANA;BIBLIOTECA PRIVADA;BIBLIOTECA PRIVADA RAMELL CASTELLÓ DE LA PLANA;CALLE JORDI JOAN Nº 37;12003;TELF.653232337; ;HTTP://WWW.GRUPRAMELL.COM;HTTP://WWW.GRUPRAMELL.COM/BIBLIOTECA/CATALEG.HTM;RAMELL@GRUPRAMELL.COM;N;PR;PRIVADA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA INSTITUTO FRANCÉS VALÈNCIA;CALLE MORO ZEIT Nº 6;46001;TELF.963153095;FAX.963920681;HTTP://WWW.IFVALENCIA.COM/;HTTP://IFVALENCE.AGATE-SIGB.COM;MEDIATECA@IFVALENCIA.COM;N;PR;PRIVADA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CASA DE LA REINA  EL CABANYAL-EL GRAU VALÈNCIA;CALLE DE LA REINA  Nº 85-B;46011;TELF.963715292; ;HTTP://WWW.VALENCIA.ES/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0171;BCASADELAREINA@VALENCIA.ES;N;PU;PÚBLICA;S
46;VALENCIA;97;COFRENTES;AGENCIA DE LECTURA;AGENCIA DE LECTURA  COFRENTES;PLAZA DE ESPAÑA Nº 9;46625;TELF.961894164 AYTO;FAX.961894191 AYTO; ; ;CONTABILIDAD@COFRENTES.ES;N;PU;PÚBLICA;N
46;VALENCIA;100;COTES;AGENCIA DE LECTURA;AGENCIA DE LECTURA  COTES;PLAZA VILLANUEVA DE CASTELLÓN Nº 2 PISO 1;46294;TELF.962580178 AYTO;FAX.962976217 AYTO; ; ;COTES_SEC@GVA.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;67;GELDO;AGENCIA DE LECTURA;AGENCIA DE LECTURA  GELDO;AVENIDA CASTELLÓN Nº 20;12412;TELF.964711209 AYTO;FAX.964711209 AYTO; ; ;AEDL@GELDO.ES;N;PU;PÚBLICA;N
46;VALENCIA;141;HIGUERUELAS;AGENCIA DE LECTURA;AGENCIA DE LECTURA  HIGUERUELAS;AVENIDA DE DOMEÑO-CASA DE LA CULTURA Nº 1;46170;TELF.962726130 AYTO;FAX.962726072 AYTO; ; ;HIGUERUELAS_ALC@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;150;LLUTXENT;AGENCIA DE LECTURA;AGENCIA DE LECTURA  LLUTXENT;PLAZA XIO Nº 12 PISO 2N;46838;TELF.962923085;FAX.962294573 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/LLUTXENT;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0150;BIBLIOTECA@LLUTXENT.ORG;N;PU;PÚBLICA;S
46;VALENCIA;158;MACASTRE;AGENCIA DE LECTURA;AGENCIA DE LECTURA  MACASTRE;PLAZA LOS ÁRBOLES Nº 1;46368;TELF.962516356 AYTO;FAX.962508209 AYTO; ; ;MACASTRE_ADL@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;163;MASSALFASSAR;AGENCIA DE LECTURA;AGENCIA DE LECTURA  MASSALFASSAR;AVENIDA BLASCO IBÁÑEZ Nº S/N PISO 2;46560;TELF.961400401/672335699;FAX.961401363 AYTO; ; ;MERCHEBERFE@GMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;164;MASSAMAGRELL;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  MASSAMAGRELL;PASEO REI EN JAUME Nº 4 PISO 2;46130;TELF.961451301;FAX.961444523;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/MASSAMAGRELL;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0170;BIBLIOTECA@MASSAMAGRELL.ES;N;PU;PÚBLICA;S
46;VALENCIA;175;MONTITXELVO;OTRAS PÚBLICAS;OTRAS PÚBLICAS  MONTITXELVO;CALLE DE D'ALT Nº 25;46842;TELF.962897000 AYTO;FAX.962897249 AYTO; ; ;MONTICHELVO_ADL@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;189;PALOMAR [EL];AGENCIA DE LECTURA;AGENCIA DE LECTURA  PALOMAR [EL];AVENIDA VALENCIA Nº 61;46891;TELF.962391096 AYTO;FAX.962390903 AYTO; ; ;ELPALOMAR_ADL@GVA.ES;N;PU;PÚBLICA;S
46;VALENCIA;204;PUIG DE SANTA MARIA [EL];BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  PUIG DE SANTA MARIA [EL];CALLE DE L'ESTACIO Nº S/N;46540;TELF.960017017;FAX.961470860;HTTP://WWW.ELPUIG.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0185;BIBLIOTECA@ELPUIG.ORG / CULTURA@ELPUIG.ORG;N;PU;PÚBLICA;S
46;VALENCIA;206;QUESA;OTRAS PÚBLICAS;OTRAS PÚBLICAS  QUESA;CALLE HERNÁN CORTÉS Nº 4;46824;TELF.962256001 AYTO;FAX.962256092 AYTO; ; ;AYUNTAMIENTODEQUESA@GMAIL.COM;N;PU;PÚBLICA;N
12;CASTELLÓN;106;SONEJA;OTRAS PÚBLICAS;OTRAS PÚBLICAS  SONEJA;CALLE MAYOR Nº 70;12480;TELF.964135085;FAX.964135513 AYTO; ; ;BIBLIOTECA@SONEJA.COM;N;PU;PÚBLICA;S
46;VALENCIA;241;TITAGUAS;AGENCIA DE LECTURA;AGENCIA DE LECTURA  TITAGUAS;PLAZA DE LA IGLESIA Nº 7;46178;TELF.961634001 AYTO;FAX.961634093 AYTO; ;HTTP://WWW.BIBLIOTECADETITAGUAS.ES/OPAC_CSS/;TITAGUAS_OFI@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;258;VILLAR DEL ARZOBISPO;AGENCIA DE LECTURA;AGENCIA DE LECTURA  VILLAR DEL ARZOBISPO;CALLE VALENCIA Nº 12;46170;TELF.962720002; ; ; ;ELOPEZ@VILLARDELARZOBISPO.ES;N;PU;PÚBLICA;S
46;VALENCIA;26;ALFARP;OTRAS PÚBLICAS;OTRAS PÚBLICAS  ALFARP;CALLE VALENCIA Nº 13;46197;TELF.962550391 AYTO;FAX.962990434 AYTO; ; ;MARYLI909@HOTMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;248;TURÍS;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CASA DE LA CULTURA TURÍS;PLAZA VICENT RIBES Nº 6;46389;TELF.962526036 AYTO;FAX.962526761 AYTO; ; ;BIBLIOTECA@TURIS.ES;N;PU;PÚBLICA;N
03;ALICANTE;14;ALACANT;CENTRO DE DOCUMENTACION;CENTRO DE DOCUMENTACION EUROPEA  UNIVERSIDAD DE ALICANTE ALACANT;EDIFICIO Nº36 GERMÁN BERNÁCER.APARTADO 99;03080;TELF.965909800/5903841;FAX.965909810;HTTP://WWW.CDE.UA.ES/; ;CDE@UAFG.NET;N;PU;PÚBLICA;N
12;CASTELLÓN;40;CASTELLÓ DE LA PLANA;CENTRO DE DOCUMENTACION;CENTRO DE DOCUMENTACION EUROPEA  UNIVERSITAT JAUME I CASTELLÓ DE LA PLANA;EDIFICIO BIB.CENTRAL.CAMPUS DEL RIU SEC;12071;TELF.964728766;FAX.964728778;HTTP://SIC.UJI.ES/CD/CDE;HTTP://SIC.UJI.ES/CD/OPAC/SPANISH/;ALEIXAND@SG.UJI.ES / CDE@SG.UJI.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;40;CASTELLÓ DE LA PLANA;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA CÁMARA DE COMERCIO,INDUSTRIA Y NAVEGACIÓN CASTELLÓ DE LA PLANA;AVENIDA HERMANOS BOU Nº 79;12003;TELF.964356500;FAX.964356510;HTTP://WWW.CAMARACASTELLON.COM/BIBLIOTECA;HTTP://WWW.CAMARACASTELLON.COM/OTROS-SERVICIOS/BIBLIOTECA/CATALOGO/BUSQUEDA_MAIN.ASP?ID=6;MGARCIA@CAMARACASTELLON.COM  /  JAMARTINEZ@CAMARACASTELLON.COM;N;PR;PRIVADA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA PRIVADA;BIBLIOTECA PRIVADA REAL SOCIEDAD ECONÓMICA AMIGOS DEL PAÍS VALÈNCIA;PLAZA TETUÁN,18-ENTRESUELO C;46003;TELF.963919981;FAX.963914709;HTTP://WWW.UV.ES/RSEAPV/WEB; ;RSEAPVSECRETARIA@RSEAPV.ORG;N;PR;PRIVADA;N
